doc_number,token,freq,max_freq,n,N,log_factor,poids
5,capture,1,1,2,6,0.6020599913279624,0.6020599913279624
5,capturing,1,1,2,6,0.6020599913279624,0.6020599913279624
5,coarse,1,1,1,6,0.8450980400142568,0.8450980400142568
5,complex,1,1,2,6,0.6020599913279624,0.6020599913279624
5,comprehensive,1,1,1,6,0.8450980400142568,0.8450980400142568
5,concretely,1,1,1,6,0.8450980400142568,0.8450980400142568
5,confirm,1,1,1,6,0.8450980400142568,0.8450980400142568
5,content,1,1,1,6,0.8450980400142568,0.8450980400142568
5,contrastive,1,1,1,6,0.8450980400142568,0.8450980400142568
5,convert,1,1,1,6,0.8450980400142568,0.8450980400142568
5,corpora,1,1,1,6,0.8450980400142568,0.8450980400142568
