Token,Fréquence du terme,Fréquence max,Nombre de documents dans la collection,Nombre de documents contenant le terme,log10,Poids du terme (TF-IDF)
items.,1,4,6,1,0.8450980400142568,0.2112745100035642
language,2,4,6,6,0.3010299956639812,0.1505149978319906
large,1,4,6,6,0.3010299956639812,0.0752574989159953
like,2,4,6,1,0.8450980400142568,0.4225490200071284
"llm,",1,4,6,1,0.8450980400142568,0.2112745100035642
llm-based,1,4,6,3,0.47712125471966244,0.11928031367991561
llms,2,4,6,4,0.3979400086720376,0.1989700043360188
manual,1,4,6,1,0.8450980400142568,0.2112745100035642
metrics.,1,4,6,2,0.6020599913279624,0.1505149978319906
ml,1,4,6,1,0.8450980400142568,0.2112745100035642
models,1,4,6,5,0.3424226808222063,0.08560567020555157
movie,3,4,6,1,0.8450980400142568,0.6338235300106926
movielens,1,4,6,1,0.8450980400142568,0.2112745100035642
"mrr,",1,4,6,1,0.8450980400142568,0.2112745100035642
multiple,1,4,6,3,0.47712125471966244,0.11928031367991561
names,3,4,6,1,0.8450980400142568,0.6338235300106926
natural,1,4,6,2,0.6020599913279624,0.1505149978319906
ndcg,1,4,6,1,0.8450980400142568,0.2112745100035642
obtained,2,4,6,1,0.8450980400142568,0.4225490200071284
ones,1,4,6,1,0.8450980400142568,0.2112745100035642
open,1,4,6,1,0.8450980400142568,0.2112745100035642
open-sourced,1,4,6,2,0.6020599913279624,0.1505149978319906
"paper,",1,4,6,4,0.3979400086720376,0.0994850021680094
pivotal,1,4,6,1,0.8450980400142568,0.2112745100035642
plays,1,4,6,1,0.8450980400142568,0.2112745100035642
potential,1,4,6,1,0.8450980400142568,0.2112745100035642
powerful,1,4,6,1,0.8450980400142568,0.2112745100035642
processing,1,4,6,1,0.8450980400142568,0.2112745100035642
"promise,",1,4,6,1,0.8450980400142568,0.2112745100035642
prompted,1,4,6,1,0.8450980400142568,0.2112745100035642
prompting,1,4,6,3,0.47712125471966244,0.11928031367991561
providing,1,4,6,1,0.8450980400142568,0.2112745100035642
publisher,1,4,6,1,0.8450980400142568,0.2112745100035642
recent,1,4,6,3,0.47712125471966244,0.11928031367991561
recommendation,1,4,6,2,0.6020599913279624,0.1505149978319906
results,2,4,6,4,0.3979400086720376,0.1989700043360188
role,1,4,6,1,0.8450980400142568,0.2112745100035642
scraped,1,4,6,1,0.8450980400142568,0.2112745100035642
scraping,1,4,6,1,0.8450980400142568,0.2112745100035642
significant,1,4,6,1,0.8450980400142568,0.2112745100035642
source,1,4,6,1,0.8450980400142568,0.2112745100035642
"study,",1,4,6,1,0.8450980400142568,0.2112745100035642
"subsequently,",1,4,6,1,0.8450980400142568,0.2112745100035642
summaries,1,4,6,1,0.8450980400142568,0.2112745100035642
susceptible,1,4,6,1,0.8450980400142568,0.2112745100035642
systems.,1,4,6,1,0.8450980400142568,0.2112745100035642
tasks.,1,4,6,2,0.6020599913279624,0.1505149978319906
"techniques,",1,4,6,1,0.8450980400142568,0.2112745100035642
time-consuming,1,4,6,1,0.8450980400142568,0.2112745100035642
titles,1,4,6,1,0.8450980400142568,0.2112745100035642
tools,1,4,6,1,0.8450980400142568,0.2112745100035642
top,1,4,6,1,0.8450980400142568,0.2112745100035642
"traditionally,",1,4,6,1,0.8450980400142568,0.2112745100035642
use,1,4,6,2,0.6020599913279624,0.1505149978319906
used,1,4,6,3,0.47712125471966244,0.11928031367991561
using,1,4,6,5,0.3424226808222063,0.08560567020555157
viewers,1,4,6,1,0.8450980400142568,0.2112745100035642
web,1,4,6,1,0.8450980400142568,0.2112745100035642
web-scraped,1,4,6,1,0.8450980400142568,0.2112745100035642
"years,",1,4,6,1,0.8450980400142568,0.2112745100035642
