Token,Fréquence du terme,Fréquence max,Nombre de documents dans la collection,Nombre de documents contenant le terme,log10,Poids du terme (TF-IDF)
llms,2,7,6,4,0.3979400086720376,0.11369714533486788
llms.,1,7,6,2,0.6020599913279624,0.08600857018970891
method,1,7,6,2,0.6020599913279624,0.08600857018970891
metrics.,1,7,6,2,0.6020599913279624,0.08600857018970891
model,3,7,6,5,0.3424226808222063,0.14675257749523127
moderate-sized,1,7,6,1,0.8450980400142568,0.1207282914306081
ndcg@10.,1,7,6,2,0.6020599913279624,0.08600857018970891
new,1,7,6,1,0.8450980400142568,0.1207282914306081
off-the-shelf,1,7,6,1,0.8450980400142568,0.1207282914306081
open-sourced,1,7,6,2,0.6020599913279624,0.08600857018970891
outperform,4,7,6,1,0.8450980400142568,0.4829131657224324
pairw,1,7,6,1,0.8450980400142568,0.1207282914306081
"paper,",1,7,6,4,0.3979400086720376,0.05684857266743394
paramet,1,7,6,1,0.8450980400142568,0.1207282914306081
"parameters,",1,7,6,1,0.8450980400142568,0.1207282914306081
perform,2,7,6,2,0.6020599913279624,0.17201714037941782
pointw,2,7,6,1,0.8450980400142568,0.2414565828612162
poss,1,7,6,1,0.8450980400142568,0.1207282914306081
pract,1,7,6,1,0.8450980400142568,0.1207282914306081
prevy,1,7,6,3,0.47712125471966244,0.06816017924566606
problem.,1,7,6,1,0.8450980400142568,0.1207282914306081
prompt,4,7,6,4,0.3979400086720376,0.22739429066973577
propos,2,7,6,5,0.3424226808222063,0.09783505166348751
prp,3,7,6,1,0.8450980400142568,0.36218487429182433
query,1,7,6,4,0.3979400086720376,0.05684857266743394
rank,7,7,6,3,0.47712125471966244,0.47712125471966244
reduc,1,7,6,2,0.6020599913279624,0.08600857018970891
research,1,7,6,2,0.6020599913279624,0.08600857018970891
result,2,7,6,4,0.3979400086720376,0.11369714533486788
sev,2,7,6,1,0.8450980400142568,0.2414565828612162
show,1,7,6,2,0.6020599913279624,0.08600857018970891
sign,1,7,6,4,0.3979400086720376,0.05684857266743394
"size,",1,7,6,1,0.8450980400142568,0.1207282914306081
"solutions,",1,7,6,1,0.8450980400142568,0.1207282914306081
solv,2,7,6,1,0.8450980400142568,0.2414565828612162
standard,1,7,6,1,0.8450980400142568,0.1207282914306081
state-of-the-art,1,7,6,2,0.6020599913279624,0.08600857018970891
superv,1,7,6,1,0.8450980400142568,0.1207282914306081
"tasks,",1,7,6,3,0.47712125471966244,0.06816017924566606
techn,1,7,6,3,0.47712125471966244,0.06816017924566606
templ,1,7,6,2,0.6020599913279624,0.08600857018970891
trec-dl,1,7,6,1,0.8450980400142568,0.1207282914306081
understand,1,7,6,2,0.6020599913279624,0.08600857018970891
us,5,7,6,6,0.3010299956639812,0.21502142547427228
vary,1,7,6,3,0.47712125471966244,0.06816017924566606
