Token,Fréquence du terme,Fréquence max,Nombre de documents dans la collection,Nombre de documents contenant le terme,log10,Poids du terme (TF-IDF)
instructgpt,1,6,6,1,0.7781512503836436,0.1296918750639406
175b,1,6,6,1,0.7781512503836436,0.1296918750639406
"parameters,",1,6,6,1,0.7781512503836436,0.1296918750639406
10%,2,6,6,1,0.7781512503836436,0.2593837501278812
metrics.,1,6,6,2,0.47712125471966244,0.07952020911994373
by,1,6,6,2,0.47712125471966244,0.07952020911994373
templat,1,6,6,2,0.47712125471966244,0.07952020911994373
seven,1,6,6,1,0.7781512503836436,0.1296918750639406
beir,1,6,6,2,0.47712125471966244,0.07952020911994373
"tasks,",1,6,6,3,0.3010299956639812,0.050171665943996864
supervis,1,6,6,1,0.7781512503836436,0.1296918750639406
chatgpt,1,6,6,1,0.7781512503836436,0.1296918750639406
solut,2,6,6,1,0.7781512503836436,0.2593837501278812
4.2%,1,6,6,1,0.7781512503836436,0.1296918750639406
averag,1,6,6,1,0.7781512503836436,0.1296918750639406
ndcg@10.,1,6,6,2,0.47712125471966244,0.07952020911994373
"furthermore,",1,6,6,2,0.47712125471966244,0.07952020911994373
sever,1,6,6,1,0.7781512503836436,0.1296918750639406
variant,1,6,6,1,0.7781512503836436,0.1296918750639406
improv,1,6,6,4,0.17609125905568124,0.029348543175946873
effici,1,6,6,2,0.47712125471966244,0.07952020911994373
show,1,6,6,2,0.47712125471966244,0.07952020911994373
possibl,1,6,6,1,0.7781512503836436,0.1296918750639406
competit,1,6,6,1,0.7781512503836436,0.1296918750639406
even,1,6,6,1,0.7781512503836436,0.1296918750639406
linear,1,6,6,1,0.7781512503836436,0.1296918750639406
complex,1,6,6,2,0.47712125471966244,0.07952020911994373
